DrugBank ID,Name,Drug Type
DB12941,Darolutamide,SmallMoleculeDrug
DB12942,Lactitol,SmallMoleculeDrug
DB12944,Phloroglucinol,SmallMoleculeDrug
DB12945,Dihydralazine,SmallMoleculeDrug
DB12946,"8-cyclopentyl-1,3-dipropylxanthine",SmallMoleculeDrug
DB12947,Doxifluridine,SmallMoleculeDrug
DB12948,Didox,SmallMoleculeDrug
DB12949,PF-03382792,SmallMoleculeDrug
DB12951,Pivagabine,SmallMoleculeDrug
DB12952,Methylprednisone,SmallMoleculeDrug
DB12954,Terizidone,SmallMoleculeDrug
DB12955,Delparantag,SmallMoleculeDrug
DB12957,5-fluoro-2'-deoxycytidine,SmallMoleculeDrug
DB12958,Prothipendyl,SmallMoleculeDrug
DB12959,IOWH-032,SmallMoleculeDrug
DB12960,INCB-9471,SmallMoleculeDrug
DB12961,Leukotriene B4,SmallMoleculeDrug
DB12962,CP-547632,SmallMoleculeDrug
DB12963,CCX-354,SmallMoleculeDrug
DB12964,Lerisetron,SmallMoleculeDrug
DB12965,Silver,SmallMoleculeDrug
DB12966,Falnidamol,SmallMoleculeDrug
DB12967,Mitoguazone,SmallMoleculeDrug
DB12968,DONU,SmallMoleculeDrug
DB12969,Methylinositol,SmallMoleculeDrug
DB12970,Levoglucose,SmallMoleculeDrug
DB12971,Pactimibe,SmallMoleculeDrug
DB12972,Sepranolone,SmallMoleculeDrug
DB12973,Serlopitant,SmallMoleculeDrug
DB12974,Roniciclib,SmallMoleculeDrug
DB12975,Pyronaridine,SmallMoleculeDrug
DB12977,Simenepag isopropyl,SmallMoleculeDrug
DB12978,Pexidartinib,SmallMoleculeDrug
DB12979,Nepicastat,SmallMoleculeDrug
DB12980,CHS-828,SmallMoleculeDrug
DB12981,XL-888,SmallMoleculeDrug
DB12982,Silicon,SmallMoleculeDrug
DB12983,Phthalocyanine,SmallMoleculeDrug
DB12984,Larotaxel,SmallMoleculeDrug
DB12985,Quisinostat,SmallMoleculeDrug
DB12986,VS-5584,SmallMoleculeDrug
DB12987,Penclomedine,SmallMoleculeDrug
DB12988,LY-518674,SmallMoleculeDrug
DB12989,Neosaxitoxin,SmallMoleculeDrug
DB12990,Icosabutate,SmallMoleculeDrug
DB12991,Deoxyspergualin,SmallMoleculeDrug
DB12992,Bleomycin A6,SmallMoleculeDrug
DB12993,Berkelium,SmallMoleculeDrug
DB12994,MIP-1095 I-123,SmallMoleculeDrug
DB12996,Acteoside,SmallMoleculeDrug
DB12997,Brilacidin,SmallMoleculeDrug
DB12998,PF-00217830,SmallMoleculeDrug
DB12999,MK-6186,SmallMoleculeDrug
DB13000,PCI-27483,SmallMoleculeDrug
DB13001,Tinoridine,SmallMoleculeDrug
DB13002,HKI-357,SmallMoleculeDrug
DB13003,Cortivazol,SmallMoleculeDrug
DB13004,Mavoglurant,SmallMoleculeDrug
DB13005,Rebastinib,SmallMoleculeDrug
DB13006,Cibinetide,SmallMoleculeDrug
DB13008,"2,2-bis(4-hydroxy-3-tert-butylphenyl)propane",SmallMoleculeDrug
DB13009,Carbendazim,SmallMoleculeDrug
DB13010,4-isothioureidobutyronitrile,SmallMoleculeDrug
DB13011,Diethylhomospermine,SmallMoleculeDrug
DB13012,AQX-1125,SmallMoleculeDrug
DB13013,LFF-571,SmallMoleculeDrug
DB13014,Hypericin,SmallMoleculeDrug
DB13016,LY-2300559,SmallMoleculeDrug
DB13018,Dimiracetam,SmallMoleculeDrug
DB13019,Henatinib,SmallMoleculeDrug
DB13020,Apratastat,SmallMoleculeDrug
DB13021,123I-iodometomidate,SmallMoleculeDrug
DB13022,LY-2874455,SmallMoleculeDrug
DB13023,IPI-493,SmallMoleculeDrug
DB13024,MK-8245,SmallMoleculeDrug
DB13025,Tiapride,SmallMoleculeDrug
DB13026,Ornidazole,SmallMoleculeDrug
DB13027,Tucaresol,SmallMoleculeDrug
DB13028,Biapenem,SmallMoleculeDrug
DB13029,MK-0873,SmallMoleculeDrug
DB13030,2'-fluoro-5-ethylarabinosyluracil,SmallMoleculeDrug
DB13031,Niobium,SmallMoleculeDrug
DB13032,Enecadin,SmallMoleculeDrug
DB13034,Foxy-5,SmallMoleculeDrug
DB13035,AG-24322,SmallMoleculeDrug
DB13036,Ramatroban,SmallMoleculeDrug
DB13038,Glyceryl Trioleate,SmallMoleculeDrug
DB13039,Aminaphthone,SmallMoleculeDrug
DB13040,Gandotinib,SmallMoleculeDrug
DB13041,Odalasvir,SmallMoleculeDrug
DB13042,Fenoverine,SmallMoleculeDrug
DB13044,Gossypol,SmallMoleculeDrug
DB13046,Tocladesine,SmallMoleculeDrug
DB13047,Pentavalent Antimony,SmallMoleculeDrug
DB13048,PAC-1,SmallMoleculeDrug
DB13049,Lobaplatin,SmallMoleculeDrug
DB13050,Tirilazad,SmallMoleculeDrug
DB13051,CH-5132799,SmallMoleculeDrug
DB13052,Upamostat,SmallMoleculeDrug
DB13053,CP-195543,SmallMoleculeDrug
DB13054,ACT-451840,SmallMoleculeDrug
DB13055,Oteseconazole,SmallMoleculeDrug
DB13056,Irsogladine,SmallMoleculeDrug
DB13058,Methanesulfonyl Fluoride,SmallMoleculeDrug
DB13059,PF-03814735,SmallMoleculeDrug
DB13060,CEP-37440,SmallMoleculeDrug
DB13061,MLN8054,SmallMoleculeDrug
DB13062,ME-344,SmallMoleculeDrug
DB13063,Parthenolide,SmallMoleculeDrug
DB13064,Tramazoline,SmallMoleculeDrug
DB13065,LY-2811376,SmallMoleculeDrug
DB13066,Liarozole,SmallMoleculeDrug
DB13067,Rotigaptide,SmallMoleculeDrug
DB13068,9-(N-methyl-L-isoleucine)-cyclosporin A,SmallMoleculeDrug
DB13069,Nimustine,SmallMoleculeDrug
DB13070,Surinabant,SmallMoleculeDrug
DB13071,Creatinolfosfate,SmallMoleculeDrug
DB13072,GDC-0349,SmallMoleculeDrug
DB13074,Macimorelin,SmallMoleculeDrug
DB13075,Menaquinone 7,SmallMoleculeDrug
DB13076,Yttrium Y-90,SmallMoleculeDrug
DB13077,LCB01-0371,SmallMoleculeDrug
DB13078,KOSN-1724,SmallMoleculeDrug
DB13080,Roluperidone,SmallMoleculeDrug
DB13082,Nefiracetam,SmallMoleculeDrug
DB13083,Talarozole,SmallMoleculeDrug
DB13084,Pyritinol,SmallMoleculeDrug
DB13085,Lumefantrine co-artemether,SmallMoleculeDrug
DB13086,SCYX-7158,SmallMoleculeDrug
DB13087,Miridesap,SmallMoleculeDrug
DB13088,AZD-0424,SmallMoleculeDrug
DB13089,Enoxolone,SmallMoleculeDrug
DB13090,Zidebactam,SmallMoleculeDrug
DB13091,Tiropramide,SmallMoleculeDrug
DB13092,Meclocycline,SmallMoleculeDrug
DB13093,TAK-593,SmallMoleculeDrug
DB13094,Pruvanserin,SmallMoleculeDrug
DB13095,JTK-853,SmallMoleculeDrug
DB13096,Gacyclidine,SmallMoleculeDrug
DB13097,1alpha-Hydroxyvitamin D5,SmallMoleculeDrug
DB13098,CT-2584,SmallMoleculeDrug
DB13099,Valnoctamide,SmallMoleculeDrug
DB13100,Biguanide,SmallMoleculeDrug
DB13101,4SC-202,SmallMoleculeDrug
DB13102,AZD-8418,SmallMoleculeDrug
DB13103,GPX-150,SmallMoleculeDrug
DB13104,X-396,SmallMoleculeDrug
DB13105,Resolvin E1,SmallMoleculeDrug
DB13106,Glycovir,SmallMoleculeDrug
DB13107,QGC-001,SmallMoleculeDrug
DB13108,Mephedrone,SmallMoleculeDrug
DB13109,PKI-179,SmallMoleculeDrug
DB13110,Antimony,SmallMoleculeDrug
DB13111,Chromanol,SmallMoleculeDrug
DB13113,JNJ-38877605,SmallMoleculeDrug
DB13114,Amitriptylinoxide,SmallMoleculeDrug
DB13115,Saroglitazar,SmallMoleculeDrug
DB13116,Norflurane,SmallMoleculeDrug
DB13117,Pentafluoropropane,SmallMoleculeDrug
DB13118,Paquinimod,SmallMoleculeDrug
DB13119,GSK-364735,SmallMoleculeDrug
DB13120,Deferitazole,SmallMoleculeDrug
DB13121,Hydroxypropyl tetrahydropyrantriol,SmallMoleculeDrug
DB13122,Trabodenoson,SmallMoleculeDrug
DB13123,OTX-008,SmallMoleculeDrug
DB13124,Troxerutin,SmallMoleculeDrug
DB13125,Lusutrombopag,SmallMoleculeDrug
DB13126,BMS-986115,SmallMoleculeDrug
DB13128,Sizofiran,SmallMoleculeDrug
DB13129,Trimegestone,SmallMoleculeDrug
DB13132,Artemisinin,SmallMoleculeDrug
DB13134,Fluorine F-18,SmallMoleculeDrug
DB13135,AGN-201904,SmallMoleculeDrug
DB13136,Fluindione,SmallMoleculeDrug
DB13137,PM-060184,SmallMoleculeDrug
DB13138,Neladenoson bialanate,SmallMoleculeDrug
DB13139,Levosalbutamol,SmallMoleculeDrug
DB13141,Ambroxol acefyllinate,SmallMoleculeDrug
DB13142,Calcium glubionate anhydrous,SmallMoleculeDrug
DB13143,Methallenestril,SmallMoleculeDrug
DB13145,Nedaplatin,SmallMoleculeDrug
DB13146,Fluciclovine (18F),SmallMoleculeDrug
DB13153,Levomenol,SmallMoleculeDrug
DB13154,Parachlorophenol,SmallMoleculeDrug
DB13155,Esculin,SmallMoleculeDrug
DB13156,Inosine pranobex,SmallMoleculeDrug
DB13157,Sodium lauryl sulfoacetate,SmallMoleculeDrug
DB13158,Clobetasone,SmallMoleculeDrug
DB13160,Alphaprodine,SmallMoleculeDrug
DB13163,Terpin hydrate,SmallMoleculeDrug
DB13164,Olmutinib,SmallMoleculeDrug
DB13165,Ripasudil,SmallMoleculeDrug
DB13166,Zofenopril,SmallMoleculeDrug
DB13167,Alclofenac,SmallMoleculeDrug
DB13168,Omega-6 fatty acids,SmallMoleculeDrug
DB13169,Nandrolone,SmallMoleculeDrug
DB13170,Plecanatide,SmallMoleculeDrug
DB13171,Glyceryl 1-oleate,SmallMoleculeDrug
DB13172,Tunicamycin,SmallMoleculeDrug
DB13174,Rhein,SmallMoleculeDrug
DB13175,Rheinanthrone,SmallMoleculeDrug
DB13177,4-methylumbelliferyl beta-D-glucoside,SmallMoleculeDrug
DB13178,Inositol,SmallMoleculeDrug
DB13179,Troleandomycin,SmallMoleculeDrug
DB13180,Gluconic Acid,SmallMoleculeDrug
DB13181,Methylbenactyzium,SmallMoleculeDrug
DB13182,Daidzein,SmallMoleculeDrug
DB13183,Technetium Tc-99m etifenin,SmallMoleculeDrug
DB13185,Oxabolone cipionate,SmallMoleculeDrug
DB13190,Ethacridine,SmallMoleculeDrug
DB13191,Phosphocreatine,SmallMoleculeDrug
DB13202,Piprozolin,SmallMoleculeDrug
DB13203,Bamifylline,SmallMoleculeDrug
DB13204,Dimethyl carbate,SmallMoleculeDrug
DB13205,Teclozan,SmallMoleculeDrug
DB13206,Bamethan,SmallMoleculeDrug
DB13207,Arginine glutamate,SmallMoleculeDrug
DB13208,Prednylidene,SmallMoleculeDrug
DB13209,Bismuth subnitrate,SmallMoleculeDrug
DB13210,Sodium chlorite,SmallMoleculeDrug
DB13211,Guanoxan,SmallMoleculeDrug
DB13212,Phenolsulfonphthalein,SmallMoleculeDrug
DB13213,Butaperazine,SmallMoleculeDrug
DB13214,Sulfadicramide,SmallMoleculeDrug
DB13215,Sulfobromophthalein,SmallMoleculeDrug
DB13216,Oxolamine,SmallMoleculeDrug
DB13217,Fentiazac,SmallMoleculeDrug
DB13218,Mandelic acid,SmallMoleculeDrug
DB13219,Medifoxamine,SmallMoleculeDrug
DB13220,Ferrous aspartate,SmallMoleculeDrug
DB13221,Apronalide,SmallMoleculeDrug
DB13222,Tilbroquinol,SmallMoleculeDrug
DB13223,Fluocortin,SmallMoleculeDrug
DB13224,Piperidione,SmallMoleculeDrug
DB13225,Dibenzepin,SmallMoleculeDrug
DB13226,Acetylleucine,SmallMoleculeDrug
DB13227,Tribenoside,SmallMoleculeDrug
DB13228,Flosequinan,SmallMoleculeDrug
DB13229,Enibomal,SmallMoleculeDrug
DB13230,Gestonorone,SmallMoleculeDrug
DB13231,Calcium lactate,SmallMoleculeDrug
DB13232,Suxibuzone,SmallMoleculeDrug
DB13233,Alaproclate,SmallMoleculeDrug
DB13234,Propanidid,SmallMoleculeDrug
DB13235,Perboric acid,SmallMoleculeDrug
DB13236,Stibophen,SmallMoleculeDrug
DB13237,Clofoctol,SmallMoleculeDrug
DB13238,Tuaminoheptane,SmallMoleculeDrug
DB13239,Neltenexine,SmallMoleculeDrug
DB13240,Cymarin,SmallMoleculeDrug
DB13242,Bucladesine,SmallMoleculeDrug
DB13243,Tiazofurine,SmallMoleculeDrug
DB13244,Aminomethylbenzoic acid,SmallMoleculeDrug
DB13245,Thiram,SmallMoleculeDrug
DB13246,Quinupramine,SmallMoleculeDrug
DB13247,Pramiracetam,SmallMoleculeDrug
DB13248,Phthalylsulfathiazole,SmallMoleculeDrug
DB13249,Magnesium silicate,SmallMoleculeDrug
DB13250,Methylmethionine chloride,SmallMoleculeDrug
DB13251,Octopamine,SmallMoleculeDrug
DB13252,Tropatepine,SmallMoleculeDrug
DB13253,Proxibarbal,SmallMoleculeDrug
DB13254,Prifinium,SmallMoleculeDrug
DB13255,Propatyl nitrate,SmallMoleculeDrug
DB13256,Clothiapine,SmallMoleculeDrug
DB13257,Ferrous sulfate anhydrous,SmallMoleculeDrug
DB13258,Etofamide,SmallMoleculeDrug
DB13259,Ethyl chloride,SmallMoleculeDrug
DB13261,Sitafloxacin,SmallMoleculeDrug
DB13262,Aceclidine,SmallMoleculeDrug
DB13264,Penimepicycline,SmallMoleculeDrug
DB13265,Hexobendine,SmallMoleculeDrug
DB13266,Cefatrizine,SmallMoleculeDrug
DB13267,Ritiometan,SmallMoleculeDrug
DB13268,Acetarsol,SmallMoleculeDrug
DB13269,Dichlorobenzyl alcohol,SmallMoleculeDrug
DB13270,Dibekacin,SmallMoleculeDrug
DB13271,Wood creosote,SmallMoleculeDrug
DB13272,Meladrazine,SmallMoleculeDrug
DB13273,Sultopride,SmallMoleculeDrug
DB13274,Micronomicin,SmallMoleculeDrug
DB13275,Clorindione,SmallMoleculeDrug
DB13276,Idanpramine,SmallMoleculeDrug
DB13277,Benziodarone,SmallMoleculeDrug
DB13278,Bucetin,SmallMoleculeDrug
DB13279,Carbocromen,SmallMoleculeDrug
DB13280,Aluminium acetoacetate,SmallMoleculeDrug
DB13282,Benzododecinium,SmallMoleculeDrug
DB13283,Sulfaisodimidine,SmallMoleculeDrug
DB13284,Meticrane,SmallMoleculeDrug
DB13285,Etilamfetamine,SmallMoleculeDrug
DB13286,Bumadizone,SmallMoleculeDrug
DB13288,Tromantadine,SmallMoleculeDrug
DB13289,Rimazolium,SmallMoleculeDrug
DB13290,Olaflur,SmallMoleculeDrug
DB13291,Cloridarol,SmallMoleculeDrug
DB13292,Pimethixene,SmallMoleculeDrug
DB13293,Ipecac,SmallMoleculeDrug
DB13294,Azidamfenicol,SmallMoleculeDrug
DB13295,Atracurium,SmallMoleculeDrug
DB13296,Propamidine,SmallMoleculeDrug
DB13297,Idrocilamide,SmallMoleculeDrug
DB13298,Alsactide,SmallMoleculeDrug
DB13299,Sulglicotide,SmallMoleculeDrug
DB13300,Epicillin,SmallMoleculeDrug
DB13302,Hachimycin,SmallMoleculeDrug
DB13303,Febarbamate,SmallMoleculeDrug
DB13304,Triaziquone,SmallMoleculeDrug
DB13305,Tolpropamine,SmallMoleculeDrug
DB13306,Chlorquinaldol,SmallMoleculeDrug
DB13307,Proscillaridin,SmallMoleculeDrug
DB13308,Oxametacin,SmallMoleculeDrug
DB13309,Benproperine,SmallMoleculeDrug
DB13310,Ormeloxifene,SmallMoleculeDrug
DB13311,Trepibutone,SmallMoleculeDrug
DB13312,Delapril,SmallMoleculeDrug
DB13313,Melevodopa,SmallMoleculeDrug
DB13314,Alminoprofen,SmallMoleculeDrug
DB13315,Sobrerol,SmallMoleculeDrug
DB13316,Ibopamine,SmallMoleculeDrug
DB13317,Flunoxaprofen,SmallMoleculeDrug
DB13318,Demecolcine,SmallMoleculeDrug
DB13319,Propenidazole,SmallMoleculeDrug
DB13320,Sulfaperin,SmallMoleculeDrug
DB13321,Methiodal,SmallMoleculeDrug
DB13322,Hydrotalcite,SmallMoleculeDrug
DB13323,Trichloroethylene,SmallMoleculeDrug
DB13324,Tetrazepam,SmallMoleculeDrug
DB13325,Nifurzide,SmallMoleculeDrug
DB13326,Euflavine,SmallMoleculeDrug
DB13327,Picotamide,SmallMoleculeDrug
DB13328,Butanilicaine,SmallMoleculeDrug
DB13329,Guaiazulen,SmallMoleculeDrug
DB13330,Amezinium metilsulfate,SmallMoleculeDrug
DB13331,Pyrithyldione,SmallMoleculeDrug
DB13332,Dibutylsuccinate,SmallMoleculeDrug
DB13333,Efloxate,SmallMoleculeDrug
DB13334,Mannosulfan,SmallMoleculeDrug
DB13335,Pinazepam,SmallMoleculeDrug
DB13336,Dimethylphthalate,SmallMoleculeDrug
DB13337,Pheneticillin,SmallMoleculeDrug
DB13338,Flurithromycin,SmallMoleculeDrug
DB13339,Etoglucid,SmallMoleculeDrug
DB13340,Suloctidil,SmallMoleculeDrug
DB13341,Fenozolone,SmallMoleculeDrug
DB13342,Cinepazet,SmallMoleculeDrug
DB13343,Tioxolone,SmallMoleculeDrug
DB13344,Mercuric amidochloride,SmallMoleculeDrug
DB13345,Dihydroergocristine,SmallMoleculeDrug
DB13346,Bufexamac,SmallMoleculeDrug
DB13347,Diphenadione,SmallMoleculeDrug
DB13348,Tiadenol,SmallMoleculeDrug
DB13349,Talastine,SmallMoleculeDrug
DB13350,Azanidazole,SmallMoleculeDrug
DB13351,Piperidolate,SmallMoleculeDrug
DB13352,Deanol,SmallMoleculeDrug
DB13353,Viminol,SmallMoleculeDrug
DB13354,Phenprobamate,SmallMoleculeDrug
DB13355,Visnadine,SmallMoleculeDrug
DB13356,Mesulfen,SmallMoleculeDrug
DB13357,Styramate,SmallMoleculeDrug
DB13358,Cibenzoline,SmallMoleculeDrug
DB13359,Magnesium aspartate,SmallMoleculeDrug
DB13360,Tolciclate,SmallMoleculeDrug
DB13361,Trimethyldiphenylpropylamine,SmallMoleculeDrug
DB13362,Pheneturide,SmallMoleculeDrug
DB13363,Oxaceprol,SmallMoleculeDrug
DB13364,Feprazone,SmallMoleculeDrug
DB13365,Calcium lactate gluconate,SmallMoleculeDrug
DB13366,Hydrochloric acid,SmallMoleculeDrug
DB13367,Cloricromen,SmallMoleculeDrug
DB13368,Motretinide,SmallMoleculeDrug
DB13369,Benzilone,SmallMoleculeDrug
DB13370,Bromisoval,SmallMoleculeDrug
DB13371,Difenpiramide,SmallMoleculeDrug
DB13372,Calcium alginate,SmallMoleculeDrug
DB13373,Acriflavine,SmallMoleculeDrug
DB13374,Vincamine,SmallMoleculeDrug
DB13376,Succinimide,SmallMoleculeDrug
DB13377,Vinbarbital,SmallMoleculeDrug
DB13378,Norfenefrine,SmallMoleculeDrug
DB13379,Chiniofon,SmallMoleculeDrug
DB13380,Difemerine,SmallMoleculeDrug
DB13381,Sodium feredetate,SmallMoleculeDrug
DB13382,Chlorproethazine,SmallMoleculeDrug
DB13383,Diiodohydroxypropane,SmallMoleculeDrug
DB13384,Melitracen,SmallMoleculeDrug
DB13385,Dihydroergocryptine,SmallMoleculeDrug
DB13386,Epimestrol,SmallMoleculeDrug
DB13387,Hematin,SmallMoleculeDrug
DB13388,Phenylmercuric nitrate,SmallMoleculeDrug
DB13389,Iopydol,SmallMoleculeDrug
DB13391,Levoverbenone,SmallMoleculeDrug
DB13392,Merbromin,SmallMoleculeDrug
DB13393,Emetine,SmallMoleculeDrug
DB13394,Adrenalone,SmallMoleculeDrug
DB13395,Eprozinol,SmallMoleculeDrug
DB13396,Neocitrullamon,SmallMoleculeDrug
DB13397,Prenoxdiazine,SmallMoleculeDrug
DB13398,Oxyfedrine,SmallMoleculeDrug
DB13399,Terguride,SmallMoleculeDrug
DB13400,Linsidomine,SmallMoleculeDrug
DB13401,Metildigoxin,SmallMoleculeDrug
DB13402,Acetylglycinamide chloral hydrate,SmallMoleculeDrug
DB13403,Oxypertine,SmallMoleculeDrug
DB13404,Edetate sodium,SmallMoleculeDrug
DB13405,Mefruside,SmallMoleculeDrug
DB13406,Carbutamide,SmallMoleculeDrug
DB13407,Nifenazone,SmallMoleculeDrug
DB13408,Methylpropylpropanediol dinitrate,SmallMoleculeDrug
DB13409,Rokitamycin,SmallMoleculeDrug
DB13410,Guanoxabenz,SmallMoleculeDrug
DB13411,Lofepramine,SmallMoleculeDrug
DB13412,Pirisudanol,SmallMoleculeDrug
DB13413,Phenglutarimide,SmallMoleculeDrug
DB13414,Fenyramidol,SmallMoleculeDrug
DB13415,Pentetrazol,SmallMoleculeDrug
DB13416,Sulbutiamine,SmallMoleculeDrug
DB13417,Morinamide,SmallMoleculeDrug
DB13418,Moxestrol,SmallMoleculeDrug
DB13419,Troxipide,SmallMoleculeDrug
DB13420,Thiazinam,SmallMoleculeDrug
DB13421,Edoxudine,SmallMoleculeDrug
DB13422,Nicofuranose,SmallMoleculeDrug
DB13423,Ferric hydroxide,SmallMoleculeDrug
DB13424,Clofenotane,SmallMoleculeDrug
DB13425,Flutrimazole,SmallMoleculeDrug
DB13427,Gold Au-198,SmallMoleculeDrug
DB13428,Iobenzamic acid,SmallMoleculeDrug
DB13429,Tolonidine,SmallMoleculeDrug
DB13430,Mebutizide,SmallMoleculeDrug
DB13431,Proglumide,SmallMoleculeDrug
DB13432,Lonazolac,SmallMoleculeDrug
DB13433,Simfibrate,SmallMoleculeDrug
DB13434,Fenticonazole,SmallMoleculeDrug
DB13435,Endralazine,SmallMoleculeDrug
DB13436,Droxypropine,SmallMoleculeDrug
DB13437,Medazepam,SmallMoleculeDrug
DB13438,Prolintane,SmallMoleculeDrug
DB13439,Fenpiprane,SmallMoleculeDrug
DB13441,Niceritrol,SmallMoleculeDrug
DB13442,Citiolone,SmallMoleculeDrug
DB13443,Esatenolol,SmallMoleculeDrug
DB13444,Ioxitalamic acid,SmallMoleculeDrug
DB13445,Nepinalone,SmallMoleculeDrug
DB13446,Guar gum,SmallMoleculeDrug
DB13447,Prethcamide,SmallMoleculeDrug
DB13448,Mazaticol,SmallMoleculeDrug
DB13449,Proxyphylline,SmallMoleculeDrug
DB13451,Tioclomarol,SmallMoleculeDrug
DB13452,Cadralazine,SmallMoleculeDrug
DB13453,Xenon,SmallMoleculeDrug
DB13454,Nicomorphine,SmallMoleculeDrug
DB13455,Phenibut,SmallMoleculeDrug
DB13456,Midecamycin,SmallMoleculeDrug
DB13457,Oxaflozane,SmallMoleculeDrug
DB13458,Thebacon,SmallMoleculeDrug
DB13459,Pecilocin,SmallMoleculeDrug
DB13460,Ronifibrate,SmallMoleculeDrug
DB13461,Cefcapene,SmallMoleculeDrug
DB13462,Bephenium,SmallMoleculeDrug
DB13463,Oxetorone,SmallMoleculeDrug
DB13464,Ornipressin,SmallMoleculeDrug
DB13465,Ciclobendazole,SmallMoleculeDrug
DB13466,Deptropine,SmallMoleculeDrug
DB13467,Lanatoside C,SmallMoleculeDrug
DB13468,Etybenzatropine,SmallMoleculeDrug
DB13469,Phanquinone,SmallMoleculeDrug
DB13470,Cefodizime,SmallMoleculeDrug
DB13471,Nalfurafine,SmallMoleculeDrug
DB13472,Cyclofenil,SmallMoleculeDrug
DB13473,Antimony pentasulfide,SmallMoleculeDrug
DB13474,Tipepidine,SmallMoleculeDrug
DB13475,Furazidin,SmallMoleculeDrug
DB13476,Diisopromine,SmallMoleculeDrug
DB13477,Sodium apolate,SmallMoleculeDrug
DB13478,Meptazinol,SmallMoleculeDrug
DB13479,Histapyrrodine,SmallMoleculeDrug
DB13480,Lentinan,SmallMoleculeDrug
DB13481,Tenidap,SmallMoleculeDrug
DB13482,Dimefline,SmallMoleculeDrug
DB13483,Etamsylate,SmallMoleculeDrug
DB13484,Quinbolone,SmallMoleculeDrug
DB13485,Sulfametomidine,SmallMoleculeDrug
DB13486,Magnesium peroxide,SmallMoleculeDrug
DB13487,Iodine (131I) norcholesterol,SmallMoleculeDrug
DB13488,Bencyclane,SmallMoleculeDrug
DB13489,Bamipine,SmallMoleculeDrug
DB13490,Hidrosmin,SmallMoleculeDrug
DB13491,Fluperolone,SmallMoleculeDrug
DB13492,Policresulen,SmallMoleculeDrug
DB13493,Cyclobutyrol,SmallMoleculeDrug
DB13494,Dimetofrine,SmallMoleculeDrug
DB13495,Paraoxon,SmallMoleculeDrug
DB13496,Iprindole,SmallMoleculeDrug
DB13497,Valethamate,SmallMoleculeDrug
DB13499,Cefsulodin,SmallMoleculeDrug
DB13500,Otilonium,SmallMoleculeDrug
DB13501,Bendazac,SmallMoleculeDrug
DB13502,Budipine,SmallMoleculeDrug
DB13503,Tyrothricin,SmallMoleculeDrug
DB13504,Cefetamet,SmallMoleculeDrug
DB13505,Emepronium,SmallMoleculeDrug
DB13506,Carfecillin,SmallMoleculeDrug
DB13507,Poldine,SmallMoleculeDrug
DB13508,Cloranolol,SmallMoleculeDrug
DB13509,Aloxiprin,SmallMoleculeDrug
DB13510,Buflomedil,SmallMoleculeDrug
DB13511,Clebopride,SmallMoleculeDrug
DB13512,Clefamide,SmallMoleculeDrug
DB13513,Tribromometacresol,SmallMoleculeDrug
DB13514,Pranoprofen,SmallMoleculeDrug
DB13515,Levomethadone,SmallMoleculeDrug
DB13516,Clodantoin,SmallMoleculeDrug
DB13517,Angiotensinamide,SmallMoleculeDrug
DB13518,Alginic acid,SmallMoleculeDrug
DB13519,Cerium oxalate,SmallMoleculeDrug
DB13520,Metergoline,SmallMoleculeDrug
DB13522,Mebicar,SmallMoleculeDrug
DB13523,Veralipride,SmallMoleculeDrug
DB13524,Propyphenazone,SmallMoleculeDrug
DB13525,Althea root,SmallMoleculeDrug
DB13526,Pentaerithrityl,SmallMoleculeDrug
DB13527,Proglumetacin,SmallMoleculeDrug
DB13528,Chlormadinone,SmallMoleculeDrug
DB13529,Dobesilic acid,SmallMoleculeDrug
DB13530,Mepindolol,SmallMoleculeDrug
DB13531,Nicofetamide,SmallMoleculeDrug
DB13532,Cyclopenthiazide,SmallMoleculeDrug
DB13533,Methylestrenolone,SmallMoleculeDrug
DB13534,Gedocarnil,SmallMoleculeDrug
DB13536,Broxyquinoline,SmallMoleculeDrug
DB13537,Gitoformate,SmallMoleculeDrug
DB13538,Guacetisal,SmallMoleculeDrug
DB13539,Iodoxamic acid,SmallMoleculeDrug
DB13540,Isepamicin,SmallMoleculeDrug
DB13541,Iprazochrome,SmallMoleculeDrug
DB13542,Bevonium,SmallMoleculeDrug
DB13543,Mitobronitol,SmallMoleculeDrug
DB13544,Ethenzamide,SmallMoleculeDrug
DB13545,Isobromindione,SmallMoleculeDrug
DB13546,Nizofenone,SmallMoleculeDrug
DB13547,Sulfatolamide,SmallMoleculeDrug
DB13548,Dibrompropamidine,SmallMoleculeDrug
DB13549,4-dimethylaminophenol,SmallMoleculeDrug
DB13550,Bifemelane,SmallMoleculeDrug
DB13551,Cinchophen,SmallMoleculeDrug
DB13552,Trifluperidol,SmallMoleculeDrug
DB13553,Carumonam,SmallMoleculeDrug
DB13554,Moperone,SmallMoleculeDrug
DB13555,Prajmaline,SmallMoleculeDrug
DB13556,Sulfamazone,SmallMoleculeDrug
DB13557,Thiopropazate,SmallMoleculeDrug
DB13558,Morclofone,SmallMoleculeDrug
DB13559,Rimiterol,SmallMoleculeDrug
DB13560,Dextranomer,SmallMoleculeDrug
DB13561,Clobenzorex,SmallMoleculeDrug
DB13563,Norgestrienone,SmallMoleculeDrug
DB13564,Zipeprol,SmallMoleculeDrug
DB13565,Benzoxonium,SmallMoleculeDrug
DB13566,Sequifenadine,SmallMoleculeDrug
DB13567,Desaspidin,SmallMoleculeDrug
DB13568,Diodone,SmallMoleculeDrug
