"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL2164006";"";"0";"303.58";"0";"4.09";"1n";"CC(C)C1CC(=O)c2cc(Cl)cc(Br)c2O1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2167131";"Inhibition of human recombinant GST-tagged SIRT2 preincubated for 5 mins measured after 1 hr by Fluor de Lys-based fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163190";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL2164001";"";"0";"297.19";"0";"4.36";"1i";"CCCCCC1CC(=O)c2cccc(Br)c2O1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2167131";"Inhibition of human recombinant GST-tagged SIRT2 preincubated for 5 mins measured after 1 hr by Fluor de Lys-based fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163190";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL2164017";"";"0";"218.30";"0";"3.60";"1b";"CCCCCC1CC(=O)c2ccccc2O1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2167131";"Inhibition of human recombinant GST-tagged SIRT2 preincubated for 5 mins measured after 1 hr by Fluor de Lys-based fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163190";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL4435754";"";"0";"411.51";"0";"3.77";"TH-2";"COC(=O)[C@@H](N)Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1";"IC50";"'='";"43000.0";"nM";"4.37";"";"";"UO_0000065";"10.61";"0.19";"0.60";"6.23";"False";"CHEMBL4392971";"Inhibition of recombinant SIRT2 (unknown origin) using FAM-RHKK(Ac)LM as substrate measured after 60 mins by electrophoretic mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4392825";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL4592928";"";"0";"449.52";"1";"5.99";"12f";"Cc1cc(C)nc(SCC(=O)Nc2ccc(Sc3cccc(C(F)(F)F)c3)cc2)n1";"IC50";"'='";"850.0";"nM";"6.07";"";"";"UO_0000065";"13.50";"0.28";"0.08";"11.06";"False";"CHEMBL4369526";"Inhibition of recombinant SIRT2 (unknown origin) using RLIK(Ac)AMC as substrate assessed as reduction in deacetylase activity after 2 hrs in presence of NAD+ by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4368879";"1";"Scientific Literature";"MedChemComm";"2019";"None";""
"CHEMBL224864";"";"0";"434.28";"1";"6.35";"1, AGK2";"N#C/C(=C\c1ccc(-c2cc(Cl)ccc2Cl)o1)C(=O)Nc1cccc2ncccc12";"IC50";"'='";"3500.0";"nM";"5.46";"";"";"UO_0000065";"12.56";"0.25";"-0.89";"6.91";"True";"CHEMBL3241376";"Inhibition of human recombinant SIRT2 using Fluor-de-Lys as substrate incubated for 60 mins prior to substrate addition measured after 60 mins by fluorometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232889";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None";""
"CHEMBL4088480";"";"0";"301.57";"0";"3.72";"30";"Clc1ccc(-c2noc(CCCBr)n2)cc1";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"18.58";"0.48";"1.88";"14.39";"False";"CHEMBL4009913";"Inhibition of human N-terminal His6-SUMO-tagged SIRT2 catalytic domain (43 to 356 residues) deacetylase activity expressed in Escherichia coli using alpha-tubulin-acetylLys40 peptide as substrate after 45 mins in presence of NAD+ by pNCA/GDH-based microplate spectrophotometric analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007450";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL252556";"IDEBENONE";"4";"338.44";"0";"3.46";"4";"COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O";"IC50";"'='";"15400.0";"nM";"4.81";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4322646";"Inhibition of N-terminal His6 tagged human sirtuin 2 (25 to 389 residues) using Cbz-Lys(acetyl)-AMC as substrate after 4 hrs in presence of NAD+ by homogeneous fluorescence based analysis";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4321809";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4632578";"";"0";"1282.02";"None";"None";"6; NF675";"Nc1cc(C(=O)Nc2cccc(C(=O)Nc3ccc(S(=O)(=O)[O-])c4cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c34)c2)cc(C(=O)Nc2cccc(C(=O)Nc3ccc(S(=O)(=O)[O-])c4cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c34)c2)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]";"IC50";"'='";"2261.0";"nM";"5.65";"";"";"";"4.91";"None";"None";"None";"False";"CHEMBL4689729";"Inhibition of N-terminal GST-tagged human SIRT2 using ZMAL as substrate incubated for 4 hrs in presence of NAD+ by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680375";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"TIME = 4.0 hr"
"CHEMBL4577801";"";"0";"516.60";"1";"4.63";"TH-14";"COC(=O)[C@H](Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1)NC(=O)c1ccccn1";"IC50";"'='";"20400.0";"nM";"4.69";"";"";"UO_0000065";"9.08";"0.16";"0.06";"5.45";"False";"CHEMBL4392971";"Inhibition of recombinant SIRT2 (unknown origin) using FAM-RHKK(Ac)LM as substrate measured after 60 mins by electrophoretic mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4392825";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL3769988";"";"0";"370.50";"0";"3.87";"9";"Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3ccccc3)s2)n1";"IC50";"'='";"3750.0";"nM";"5.43";"";"";"UO_0000065";"14.64";"0.30";"1.56";"8.01";"True";"CHEMBL3773441";"Inhibition of N-terminal his6-tagged human SIRT2 (25 to 389 amino acids) using ZMAL as substrate after 4 hrs by fluorescence-based microplate reader method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3769317";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL387393";"";"0";"407.45";"0";"3.43";"4, HTS-08006";"O=c1cc(CSc2nnc(O)n2C2Cc3ccccc3C2)c2ccc(O)cc2o1";"IC50";"'>'";"300000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL904294";"Inhibition of human recombinant GST-tagged SIRT2 by histone deacetylase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149255";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL224844";"";"0";"362.39";"0";"4.61";"3, HTS-04977";"O=C(Nc1ccc(COc2ccccc2)cc1)Nc1cccc(C(=O)O)c1";"IC50";"'>'";"300000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL904294";"Inhibition of human recombinant GST-tagged SIRT2 by histone deacetylase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149255";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL3222152";"";"0";"294.40";"0";"4.06";"24";"CC(C)(C)NC(=O)c1ccc2c(c1)CCc1ccccc1N2";"IC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"13.59";"0.25";"-0.06";"9.73";"False";"CHEMBL3223406";"Inhibition of recombinant human full length SIRT2 using fluorescent ZMAL as substrate after 4 hrs by homogeneous fluorescent deacetylase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217443";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL4090805";"";"0";"408.46";"0";"4.55";"36";"CCOC(=O)Nc1ccc2c(c1)C(NC(=O)Nc1cccc(C#N)c1)CC(C)(C)O2";"IC50";"'='";"51100.0";"nM";"4.29";"";"";"UO_0000065";"10.51";"0.20";"-0.26";"3.82";"False";"CHEMBL4054429";"Inhibition of N-terminal His-tagged recombinant human SIRT-2 expressed in Escherichia coli using Fluor-de-Lys-SIRT1 as substrate after 15 mins by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052637";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL492308";"";"0";"582.77";"2";"0.10";"7";"CC(=S)NCCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](CC(C)C)C(=O)O";"IC50";"'='";"19900.0";"nM";"4.70";"";"";"UO_0000065";"8.07";"0.16";"4.60";"2.16";"False";"CHEMBL1017161";"Inhibition of recombinant SIRT2 preincubated for 5 mins before addition of substrate measured after 3 hrs by fluorescence-based assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153388";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL4590449";"";"0";"434.28";"1";"6.35";"AGK2";"N#C/C(=C\c1ccc(-c2ccc(Cl)cc2Cl)o1)C(=O)Nc1cccc2ncccc12";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4305691";"Inhibition of recombinant human SIRT2 demyristoylase activity using p53(Myr)-AMC as substrate measured after 3 hrs in presence of NAD+ and trypsin by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4304758";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4529328";"";"0";"678.84";"2";"2.20";"S2DMi-13";"CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(=O)Cc1ccc(/N=N/c2ccccc2)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"10.25";"0.19";"4.76";"2.83";"False";"CHEMBL4305697";"Inhibition of recombinant human SIRT2 deacylation activity using Fluor de Lys Sirt2 as substrate measured at 5 mins interval for 30 mins in presence of NAD+ by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4304758";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL1945257";"";"0";"449.02";"0";"3.79";"30f";"Cc1ccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)cc1.Cl";"IC50";"'>'";"90000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1947692";"Inhibition of recombinant human SitT2 by Fluor de Lys fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944602";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL1945672";"";"0";"475.03";"0";"4.62";"33";"CN(C)CCCCC(=O)Nc1ccc(NC(=O)NC(=O)c2ccc(C(C)(C)C)cc2)cc1.Cl";"IC50";"'='";"88400.0";"nM";"4.05";"";"";"UO_0000065";"9.24";"0.17";"-0.57";"4.48";"False";"CHEMBL1947692";"Inhibition of recombinant human SitT2 by Fluor de Lys fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944602";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL380797";"SIRTINOL";"0";"394.47";"1";"5.79";"sirtinol";"CC(NC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1";"IC50";"'='";"38000.0";"nM";"4.42";"";"";"UO_0000065";"11.21";"0.20";"-1.37";"7.17";"True";"CHEMBL2209188";"Inhibition of recombinant SIRT2 using ZMAL substrate after 4 hrs by homogeneous fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203031";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2012";"None";""
"CHEMBL1795371";"";"0";"308.36";"0";"2.27";"17, Thiobarbiturate";"O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2ccccc2)cc1";"IC50";"'='";"8700.0";"nM";"5.06";"";"";"UO_0000065";"16.41";"0.31";"2.79";"8.69";"True";"CHEMBL1798504";"Inhibition of human Sirt2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795291";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None";""
"CHEMBL3237010";"";"0";"442.92";"0";"4.62";"102";"CC(=O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(Cl)cc3)c2)cc1";"IC50";"'='";"6800.0";"nM";"5.17";"";"";"UO_0000065";"11.67";"0.24";"0.55";"6.18";"False";"CHEMBL3240191";"Inhibition of SIRT-2 (unknown origin) by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232865";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL3237039";"";"0";"443.89";"0";"4.43";"167";"CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2F)c1";"IC50";"'='";"6600.0";"nM";"5.18";"";"";"UO_0000065";"11.67";"0.24";"0.75";"5.74";"False";"CHEMBL3240191";"Inhibition of SIRT-2 (unknown origin) by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232865";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL3608449";"";"0";"576.75";"2";"0.65";"22";"CC(=O)NC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](Cc1csc2ccccc12)NC(C)=O)C(N)=O";"IC50";"'='";"8750.0";"nM";"5.06";"";"";"UO_0000065";"8.77";"0.18";"4.41";"2.95";"False";"CHEMBL3610047";"Inhibition of human His6-tagged SIRT2 after 12 mins by HPLC analysis in presence of beta-NAD";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3608247";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None";""
"CHEMBL3608445";"";"0";"612.80";"2";"1.76";"17";"CC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(N)=O";"IC50";"'='";"2260.0";"nM";"5.65";"";"";"UO_0000065";"9.21";"0.18";"3.89";"3.29";"False";"CHEMBL3610047";"Inhibition of human His6-tagged SIRT2 after 12 mins by HPLC analysis in presence of beta-NAD";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3608247";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None";""
"CHEMBL3608442";"";"0";"500.67";"2";"-0.23";"14";"CC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(N)=O";"IC50";"'='";"1410.0";"nM";"5.85";"";"";"UO_0000065";"11.69";"0.24";"6.08";"3.41";"False";"CHEMBL3610047";"Inhibition of human His6-tagged SIRT2 after 12 mins by HPLC analysis in presence of beta-NAD";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3608247";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None";""
"CHEMBL1945261";"";"0";"449.02";"0";"3.79";"30j";"Cc1cccc(C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2)c1.Cl";"IC50";"'>'";"90000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1947692";"Inhibition of recombinant human SitT2 by Fluor de Lys fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944602";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL2203541";"";"0";"366.44";"0";"2.91";"9";"CCN1C(=O)/C(=C/c2ccc(OCc3ccccc3)cc2)C(=O)NC1=S";"IC50";"'='";"14400.0";"nM";"4.84";"";"";"UO_0000065";"13.21";"0.25";"1.93";"8.26";"False";"CHEMBL2209188";"Inhibition of recombinant SIRT2 using ZMAL substrate after 4 hrs by homogeneous fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203031";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2012";"None";""
"CHEMBL3408821";"";"0";"438.64";"1";"5.72";"18";"CCCCCCCCn1c2c(c3cc(-c4ccc(S(C)(=O)=O)cc4)ccc31)CNCC2";"IC50";"'='";"3800.0";"nM";"5.42";"";"";"UO_0000065";"12.36";"0.24";"-0.30";"10.61";"False";"CHEMBL3413120";"Inhibition of human recombinant SIRT2 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) after 30 mins by luciferase-mediated luminescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407343";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL3408984";"";"0";"321.43";"0";"3.13";"32";"CCCCn1c2c(c3cc(-c4cnc(N)nc4)ccc31)CNCC2";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3413120";"Inhibition of human recombinant SIRT2 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) after 30 mins by luciferase-mediated luminescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407343";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL4218205";"";"0";"537.75";"2";"8.90";"8j";"CCCCCCCCn1c(-c2ccc(-c3ccc(N4CCCCC4)cc3)cc2)nc2cc(C(=O)OCC)ccc21";"IC50";"'='";"36760.0";"nM";"4.43";"";"";"UO_0000065";"8.25";"0.15";"-4.47";"9.36";"False";"CHEMBL4190588";"Inhibition of human recombinant SIRT2 using AMC-p53 (317 to 320 residues) as substrate incubated for 45 mins followed by NAD+ addition measured after 30 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190173";"1";"Scientific Literature";"MedChemComm";"2016";"None";""
"CHEMBL3408822";"";"0";"436.60";"1";"6.85";"17";"CC(C)=CCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(Cc1ccc(O)cc1)CC2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3413120";"Inhibition of human recombinant SIRT2 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) after 30 mins by luciferase-mediated luminescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407343";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL3408814";"";"0";"420.56";"0";"4.48";"25";"CCCCCCCCn1c2c(c3cc(-c4cnc(N)nc4)ccc31)CN(C(N)=O)CC2";"IC50";"'='";"14000.0";"nM";"4.85";"";"";"UO_0000065";"11.54";"0.21";"0.37";"4.71";"False";"CHEMBL3413120";"Inhibition of human recombinant SIRT2 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) after 30 mins by luciferase-mediated luminescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407343";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL3237034";"";"0";"435.51";"0";"3.69";"126";"CC(O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1";"IC50";"'='";"11500.0";"nM";"4.94";"";"";"UO_0000065";"11.34";"0.22";"1.25";"4.47";"False";"CHEMBL3240191";"Inhibition of SIRT-2 (unknown origin) by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232865";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL3770429";"";"0";"421.55";"0";"4.42";"13a";"Cc1cc(C)nc(SCC(=O)Nc2nnc(Cc3cccc4ccccc34)s2)n1";"IC50";"'='";"1890.0";"nM";"5.72";"";"";"UO_0000065";"13.58";"0.27";"1.30";"7.10";"False";"CHEMBL3773441";"Inhibition of N-terminal his6-tagged human SIRT2 (25 to 389 amino acids) using ZMAL as substrate after 4 hrs by fluorescence-based microplate reader method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3769317";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
"CHEMBL3769432";"";"0";"2039.19";"None";"None";"8; S2iL5";"CC(C)[C@@H]1NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCNC(=O)C(F)(F)F)NC1=O";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"4.41";"None";"None";"None";"False";"CHEMBL3773608";"Inhibition of human SIRT2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4462";"NAD-dependent deacetylase sirtuin 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3769317";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
